"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
332,1,0.00149,"ERR5412328","6.008961","UK",TRUE,6.00897,26,6.008225,28.7116564417178
335,2,0.00149,"ERR5412336","7.012773","UK",TRUE,7.01279,29,7.012045,32.0245398773006
336,3,0.00149,"ERR5413970","7.014261","UK",TRUE,7.01428,30,7.013535,33.1288343558282
336,4,0.00149,"ERR5413124","7.014261","UK",TRUE,7.01428,31,7.013535,34.2331288343558
337,5,0.00149,"ERR5412598","8.011783","UK",TRUE,8.0118,27,8.011055,29.8159509202454
337,6,1.00049,"ERR5413787","9.010788","UK",TRUE,9.0108,28,8.510555,30.920245398773
341,7,0.00149,"ERR5412952","18.042152","UK",TRUE,18.04213,34,18.041385,37.5460122699387
341,8,0.00149,"ERR5412080","18.042152","UK",TRUE,18.04213,35,18.041385,38.6503067484663
347,9,0.00149,"ERR5414238","18.049592","UK",TRUE,18.04958,40,18.048835,44.1717791411043
347,10,0.00149,"ERR5413900","18.049592","UK",TRUE,18.04958,41,18.048835,45.2760736196319
349,11,0.00149,"ERR5413684","18.05108","UK",TRUE,18.05107,43,18.050325,47.4846625766871
349,12,0.00149,"ERR5412012","18.05108","UK",TRUE,18.05107,44,18.050325,48.5889570552147
348,13,0.00149,"ERR5412054","18.049592","UK",TRUE,18.04958,42,18.048835,46.3803680981595
345,14,0.00149,"ERR5413860","18.046616","UK",TRUE,18.0466,39,18.045855,43.0674846625767
344,15,0.00149,"ERR5414002","18.045128","UK",TRUE,18.04511,38,18.044365,41.9631901840491
343,16,0.00149,"ERR5412092","18.04364","UK",TRUE,18.04362,37,18.042875,40.8588957055215
342,17,0.00149,"ERR5413148","18.042152","UK",TRUE,18.04213,36,18.041385,39.7546012269939
339,18,0.00149,"ERR5412423","18.039176","UK",TRUE,18.03915,33,18.038405,36.441717791411
338,19,1.9927,"ERR5411978","20.028896","UK",TRUE,20.02887,32,19.03252,35.3374233128834
350,20,42.6215,"SRR25361502","43.616097","Australia",TRUE,43.61609,24,22.30534,26.5030674846626
350,21,6.03676,"ERR5412087","7.031335","UK",TRUE,7.03135,25,4.01297,27.6073619631902
354,22,0.00149,"ERR5412515","10.033395","UK",TRUE,10.0334,45,10.032655,49.6932515337423
354,23,1.00245,"ERR5413857","11.034356","UK",TRUE,11.03436,46,10.533135,50.7975460122699
357,24,0.00149,"ERR363297","10.038269","UK",TRUE,10.03827,48,10.037525,53.0061349693252
357,25,0.00149,"ERR330811","10.038269","UK",TRUE,10.03827,49,10.037525,54.1104294478528
356,26,0.00149,"ERR494872","10.036781","UK",TRUE,10.03678,47,10.036035,51.9018404907975
358,27,0.00149,"ERR5413868","11.038933","UK",TRUE,11.03893,50,11.038185,55.2147239263804
359,28,0.00149,"SRR6046406","11.040421","UK",TRUE,11.04042,51,11.039675,56.319018404908
360,29,0.00149,"SRR6046443","13.045979","UK",TRUE,13.04598,52,13.045235,57.4233128834356
361,30,0.00149,"ERR5413886","13.047467","UK",TRUE,13.04747,53,13.046725,58.5276073619632
362,31,0.00149,"SRR6045663","13.048955","UK",TRUE,13.04896,54,13.048215,59.6319018404908
362,32,0.00149,"ERR5412797","13.048955","UK",TRUE,13.04896,55,13.048215,60.7361963190184
364,33,0.00149,"ERR494917","3.002941","UK",TRUE,3.00295,61,3.002205,67.3619631901841
365,34,0.00149,"ERR494908","3.004429","UK",TRUE,3.00444,62,3.003695,68.4662576687117
367,35,3.0178,"ERR5412078","6.023716","UK",TRUE,6.02373,63,4.51483,69.5705521472393
368,36,9.04886,"ERR5412471","12.056268","UK",TRUE,12.05628,64,7.53185,70.6748466257669
369,37,0.00149,"ERR5413458","10.05205","UK",TRUE,10.05207,65,10.051325,71.7791411042945
369,38,0.00149,"ERR5412953","10.05205","UK",TRUE,10.05207,66,10.051325,72.8834355828221
372,39,3.051,"ERR473267","7.060893","UK",TRUE,7.06091,85,5.53541,93.8650306748466
374,40,0.00149,"ERR363315","4.014358","UK",TRUE,4.01438,86,4.013635,94.9693251533742
374,41,0.00149,"ERR363314","4.014358","UK",TRUE,4.01438,87,4.013635,96.0736196319018
375,42,0.00149,"ERR494841","4.014358","UK",TRUE,4.01438,88,4.013635,97.1779141104295
378,43,0.00149,"ERR330829","4.018822","UK",TRUE,4.01885,90,4.018105,99.3865030674847
379,44,0.00149,"ERR330828","4.02031","UK",TRUE,4.02034,91,4.019595,100.490797546012
379,45,0.00149,"ERR330827","4.02031","UK",TRUE,4.02034,92,4.019595,101.59509202454
377,46,0.00149,"ERR363313","4.017334","UK",TRUE,4.01736,89,4.016615,98.2822085889571
382,47,0.00149,"SRR6044900","7.030799","UK",TRUE,7.03083,93,7.030085,102.699386503067
382,48,0.00149,"ERR5413371","7.030799","UK",TRUE,7.03083,94,7.030085,103.803680981595
383,49,0.00149,"ERR3198398","7.060043","UK",TRUE,7.06007,95,7.059325,104.907975460123
383,50,0.00149,"ERR567865","7.060043","UK",TRUE,7.06007,96,7.059325,106.01226993865
387,51,0.00149,"ERR5413274","7.032833","UK",TRUE,7.03287,99,7.032125,109.325153374233
387,52,0.00149,"ERR5414337","7.032833","UK",TRUE,7.03287,100,7.032125,110.429447852761
388,53,0.00149,"SRR6046795","7.032833","UK",TRUE,7.03287,101,7.032125,111.533742331288
388,54,0.00149,"ERR5412180","7.032833","UK",TRUE,7.03287,102,7.032125,112.638036809816
385,55,0.00149,"ERR494971","4.02031","UK",TRUE,4.02034,98,4.019595,108.220858895706
384,56,0.00149,"ERR494939","4.018822","UK",TRUE,4.01885,97,4.018105,107.116564417178
390,57,0.00149,"ERR5413435","11.064889","UK",TRUE,11.06491,78,11.064165,86.1349693251534
391,58,0.00149,"ERR5413049","11.066377","UK",TRUE,11.0664,79,11.065655,87.239263803681
391,59,1.00434,"ERR5412164","12.069231","UK",TRUE,12.06925,80,11.56708,88.3435582822086
393,60,0.00149,"ERR5412983","5.015004","UK",TRUE,5.01502,81,5.014275,89.4478527607362
393,61,1.00633,"ERR12860987","6.019843","Ireland",TRUE,6.01986,82,5.516695,90.5521472392638
394,62,0.00149,"ERR5412225","11.057153","UK",TRUE,11.05717,83,11.056425,91.6564417177914
394,63,0.00149,"SRR6388721","11.057153","UK",TRUE,11.05717,84,11.056425,92.760736196319
397,64,0.00149,"ERR337865","4.012685","UK",TRUE,4.0127,71,4.011955,78.4049079754601
397,65,0.00149,"ERR369304","4.012685","UK",TRUE,4.0127,72,4.011955,79.5092024539877
399,66,0.00149,"ERR5412954","8.025531","UK",TRUE,8.02555,73,8.024805,80.6134969325153
399,67,0.00149,"ERR5414080","8.025531","UK",TRUE,8.02555,74,8.024805,81.717791411043
401,68,0.00149,"ERR4020116","6.018","Ireland",TRUE,6.01802,76,6.017275,83.9263803680982
401,69,0.00149,"ERR459969","6.018","Ireland",TRUE,6.01802,77,6.017275,85.0306748466258
400,70,5.03402,"ERR5412792","11.049042","UK",TRUE,11.04906,75,8.53205,82.8220858895706
403,71,5.64791,"ERR5412239","12.042283","UK",TRUE,12.0423,67,9.218345,73.9877300613497
403,72,0.00149,"ERR484978","6.39586","UK",TRUE,6.39588,68,6.395135,75.0920245398773
404,73,12.1952,"ERR5412746","17.190992","UK",TRUE,17.19105,69,11.09345,76.1963190184049
404,74,6.07636,"ERR5413841","11.072191","UK",TRUE,11.07221,70,8.03403,77.3006134969325
407,75,0.00149,"ERR374182","7.015994","UK",TRUE,7.01601,57,7.015265,62.9447852760736
407,76,0.00149,"ERR340552","7.015994","UK",TRUE,7.01601,58,7.015265,64.0490797546012
408,77,1.00252,"ERR4020112","8.017399","Ireland",TRUE,8.01741,59,7.51615,65.1533742331288
408,78,4.02312,"ERR5412125","11.038002","UK",TRUE,11.03801,60,9.02645,66.2576687116565
405,79,1.09645,"ERR5413647","4.097899","UK",TRUE,4.09791,56,3.549685,61.840490797546
409,80,7.03935,"SRR30795526","14.075002","USA",TRUE,14.07501,103,10.555335,113.742331288344
413,81,0.00149,"SRR12051701","19.067444","USA",TRUE,19.06744,104,19.066695,114.846625766871
413,82,0.00149,"SRR7800410","19.067444","USA",TRUE,19.06744,105,19.066695,115.950920245399
414,83,0.00149,"SRR12051553","13.04134","USA",TRUE,13.04134,106,13.040595,117.055214723926
414,84,0.00149,"SRR12051552","13.04134","USA",TRUE,13.04134,107,13.040595,118.159509202454
418,85,0.00149,"ERR5412499","36.268261","UK",TRUE,36.26831,120,36.267565,132.515337423313
418,86,0.00149,"ERR5413196","36.268261","UK",TRUE,36.26831,121,36.267565,133.61963190184
417,87,2.94804,"ERR5412437","26.099729","UK",TRUE,26.09976,119,24.62574,131.411042944785
420,88,0.98981,"ERR484962","29.773108","UK",TRUE,29.77309,122,29.278185,134.723926380368
421,89,0.00149,"ERR484969","31.924077","UK",TRUE,31.92406,123,31.923315,135.828220858896
422,90,0.99869,"ERR5413479","38.136188","UK",TRUE,38.13617,124,37.636825,136.932515337423
422,91,2.0814,"ERR5414355","39.21889","UK",TRUE,39.21888,125,38.17818,138.036809815951
424,92,8.01423,"SRR27279530","31.120507","Czech Republic",TRUE,31.12051,126,27.113395,139.141104294479
424,93,6.00583,"SRR27279522","29.112112","Czech Republic",TRUE,29.11211,127,26.109195,140.245398773006
425,94,2.34168,"ERR494967","24.080638","UK",TRUE,24.08065,128,22.90981,141.349693251534
426,95,0.00149,"SRR6045954","29.001734","UK",TRUE,29.00174,129,29.000995,142.453987730061
426,96,0.00149,"ERR5413812","29.001734","UK",TRUE,29.00174,130,29.000995,143.558282208589
428,97,0.00149,"ERR363430","24.097683","Denmark",TRUE,24.09771,108,24.096965,119.263803680982
428,98,0.00149,"ERR363483","24.097683","Denmark",TRUE,24.09771,109,24.096965,120.368098159509
430,99,0.00149,"SRR26727999","17.054605","Canada",TRUE,17.05461,111,17.053865,122.576687116564
432,100,0.00149,"SRR26727939","17.057581","Canada",TRUE,17.05759,112,17.056845,123.680981595092
432,101,0.00149,"SRR26727910","17.057581","Canada",TRUE,17.05759,113,17.056845,124.78527607362
435,102,0.00149,"ERR5412179","18.120602","UK",TRUE,18.12061,117,18.119865,129.20245398773
435,103,0.00149,"ERR5413664","18.120602","UK",TRUE,18.12061,118,18.119865,130.306748466258
434,104,0.00149,"ERR5414102","18.119114","UK",TRUE,18.11912,116,18.118375,128.098159509202
