"parent","node","branch.length","label","date","geo_loc_name_country","isTip","x","y","branch","angle"
1152,1,24.8245,"SRR17774893","90.339458","USA",TRUE,90.33946,4,77.92721,1.25435540069686
1153,2,30.2166,"SRR14719234","98.665608","Singapore",TRUE,98.66566,5,83.55736,1.56794425087108
1154,3,22.2019,"SRR25361472","91.619429","Australia",TRUE,91.6195,6,80.51855,1.8815331010453
1155,4,0.00738,"ERR5413944","91.551786","UK",TRUE,91.55178,7,91.54809,2.19512195121951
1160,5,0.00738,"ERR5412151","91.634056","UK",TRUE,91.63405,11,91.63036,3.44947735191638
1161,6,0.00738,"ERR5412922","92.575776","UK",TRUE,92.57577,12,92.57208,3.76306620209059
1162,7,0.00738,"ERR5412768","92.583157","UK",TRUE,92.58315,13,92.57946,4.07665505226481
1162,8,0.00738,"ERR5412099","92.583157","UK",TRUE,92.58315,14,92.57946,4.39024390243902
1159,9,0.00738,"ERR5411951","91.603566","UK",TRUE,91.60356,10,91.59987,3.13588850174216
1168,10,0.00738,"SRR6388688","91.618215","UK",TRUE,91.6182,22,91.61451,6.89895470383275
1168,11,0.00738,"ERR5412842","91.618215","UK",TRUE,91.6182,23,91.61451,7.21254355400697
1169,12,0.00738,"SRR6388722","91.618215","UK",TRUE,91.6182,24,91.61451,7.52613240418118
1169,13,0.00738,"ERR5413730","91.618215","UK",TRUE,91.6182,25,91.61451,7.8397212543554
1166,14,0.00738,"ERR5414013","91.603453","UK",TRUE,91.60344,21,91.59975,6.58536585365854
1170,15,1.01108,"ERR5413235","92.607154","UK",TRUE,92.60714,19,92.1016,5.9581881533101
1170,16,0.00738,"ERR5413348","91.603453","UK",TRUE,91.60344,20,91.59975,6.27177700348432
1172,17,0.00738,"ERR5414194","91.603453","UK",TRUE,91.60344,17,91.59975,5.33101045296167
1172,18,0.00738,"SRR6388673","91.603453","UK",TRUE,91.60344,18,91.59975,5.64459930313589
1171,19,0.00738,"ERR5413912","91.596072","UK",TRUE,91.59606,16,91.59237,5.01742160278746
1163,20,0.00738,"SRR6388738","91.58131","UK",TRUE,91.5813,15,91.57761,4.70383275261324
1157,21,0.00738,"ERR5413670","91.566548","UK",TRUE,91.56654,9,91.56285,2.82229965156794
1156,22,0.00738,"SRR6046031","91.559167","UK",TRUE,91.55916,8,91.55547,2.50871080139373
1174,23,1.00226,"ERR1045545","108.847325","Brazil",TRUE,108.84734,26,108.34621,8.15331010452962
1175,24,1.00232,"ERR1045540","108.854771","Brazil",TRUE,108.85478,27,108.35362,8.46689895470383
